horizon,material,model,mean_smape,std_smape,sum_smape,n_expected_folds,n_evaluated_folds
10,3,ridge_lags_1_2_3_4_5_10_rollmean10_holiday_alpha_1,0.15933731911950352,0.10670732648576953,4.302107616226595,27,27
10,4,ridge_lags_1_2_3_4_5_10_rollmean10_holiday_alpha_1,0.17654967184990372,0.10831429916104465,4.766841139947401,27,27
10,5,ridge_lags_1_2_3_4_5_10_rollmean10_holiday_alpha_1,0.11325198763389209,0.06758889305827824,3.0578036661150865,27,27
10,6,ridge_lags_1_2_3_4_5_10_rollmean10_holiday_alpha_1,0.14499029381285908,0.05992441515455754,3.914737932947195,27,27
10,7,ridge_lags_1_2_3_4_5_10_rollmean10_holiday_alpha_1,0.28286646692532497,0.14204770286551305,7.637394606983774,27,27
10,8,ridge_lags_1_2_3_4_5_10_rollmean10_holiday_alpha_1,0.22684163459466017,0.16237561452491342,6.124724134055825,27,27
10,9,ridge_lags_1_2_3_4_5_10_rollmean10_holiday_alpha_1,0.22407018525313832,0.14111998319087155,6.049895001834734,27,27
10,10,ridge_lags_1_2_3_4_5_10_rollmean10_holiday_alpha_1,0.11187033573307438,0.04215189437140658,3.0204990647930083,27,27
10,11,ridge_lags_1_2_3_4_5_10_rollmean10_holiday_alpha_1,0.4704855471383168,0.5262825456682051,12.703109772734553,27,27
10,12,ridge_lags_1_2_3_4_5_10_rollmean10_holiday_alpha_1,1.2430006074872566,0.4209672176085499,33.56101640215593,27,27
10,13,ridge_lags_1_2_3_4_5_10_rollmean10_holiday_alpha_1,1.806805074425304,0.2492788604688139,48.783737009483204,27,27
