horizon,material,model,mean_smape,std_smape,sum_smape,n_expected_folds,n_evaluated_folds
22,11,ridge_h22_lags_1_2_3_4_5_10_22_alpha_0.001,0.48966524473656664,0.4355742784072099,5.8759829368388,12,12
22,12,ridge_h22_lags_1_2_3_4_5_10_22_alpha_0.001,1.2201044391746423,0.3324341672205484,14.641253270095707,12,12
22,13,ridge_h22_lags_1_2_3_4_5_10_22_alpha_0.001,1.7994111969806952,0.18510459151288877,21.592934363768343,12,12
22,1,ridge_h22_lags_1_2_3_4_5_10_22_roll10_alpha_0.001,0.12331182864399325,0.04422551189128021,1.479741943727919,12,12
22,2,ridge_h22_lags_1_2_3_4_5_10_22_roll10_alpha_0.001,0.14634329483371297,0.06182606306870924,1.7561195380045558,12,12
22,3,ridge_h22_lags_1_2_3_4_5_10_22_roll10_alpha_0.001,0.14819779646968329,0.06482249285334747,1.7783735576361994,12,12
22,4,ridge_h22_lags_1_2_3_4_5_10_22_roll10_alpha_0.001,0.1632784144299179,0.05693945919524176,1.9593409731590148,12,12
22,5,ridge_h22_lags_1_2_3_4_5_10_22_roll10_alpha_0.001,0.10429338076891988,0.04443646903408087,1.2515205692270386,12,12
22,6,ridge_h22_lags_1_2_3_4_5_10_22_roll10_alpha_0.001,0.13658985243527913,0.03814102940187206,1.6390782292233497,12,12
22,7,ridge_h22_lags_1_2_3_4_5_10_22_roll10_alpha_0.001,0.2552274415767618,0.07594899494082108,3.0627292989211417,12,12
22,8,ridge_h22_lags_1_2_3_4_5_10_22_roll10_alpha_0.001,0.20197182049701232,0.12220114253124878,2.4236618459641477,12,12
22,9,ridge_h22_lags_1_2_3_4_5_10_22_roll10_alpha_0.001,0.18612391294650732,0.09620086995435213,2.233486955358088,12,12
22,10,ridge_h22_lags_1_2_3_4_5_10_22_roll10_alpha_0.001,0.11570912460779441,0.03708140566215436,1.3885094952935328,12,12
22,11,ridge_h22_lags_1_2_3_4_5_10_22_roll10_alpha_0.001,0.4923797016583016,0.43585121370221536,5.908556419899619,12,12
