horizon,material,model,fold,train_end,test_start,test_end,n_test,n_observed,smape
10,5,ridge_base_alpha_0.0001_input_lag10,21,2024-10-02,2024-10-03,2024-10-16,10,10,0.07596148503001604
10,5,ridge_base_alpha_0.0001_input_lag10,22,2024-10-16,2024-10-17,2024-10-30,10,10,0.03860736815675939
10,5,ridge_base_alpha_0.0001_input_lag10,23,2024-10-30,2024-10-31,2024-11-13,10,10,0.11448763035337828
10,5,ridge_base_alpha_0.0001_input_lag10,24,2024-11-13,2024-11-14,2024-11-27,10,10,0.07488445090810589
10,5,ridge_base_alpha_0.0001_input_lag10,25,2024-11-27,2024-11-28,2024-12-11,10,10,0.05140600862860553
10,5,ridge_base_alpha_0.0001_input_lag10,26,2024-12-11,2024-12-12,2024-12-25,10,9,0.04078007979798485
10,5,ridge_base_alpha_0.0001_input_lag10,27,2024-12-25,2024-12-26,2024-12-31,4,4,0.1410843466544197
10,6,ridge_base_alpha_0.0001_input_lag10,1,2023-12-27,2023-12-28,2024-01-10,10,9,0.12409283287803384
10,6,ridge_base_alpha_0.0001_input_lag10,2,2024-01-10,2024-01-11,2024-01-24,10,10,0.11753542338673369
10,6,ridge_base_alpha_0.0001_input_lag10,3,2024-01-24,2024-01-25,2024-02-07,10,10,0.10513901476755028
10,6,ridge_base_alpha_0.0001_input_lag10,4,2024-02-07,2024-02-08,2024-02-21,10,6,0.10685380029262323
10,6,ridge_base_alpha_0.0001_input_lag10,5,2024-02-21,2024-02-22,2024-03-06,10,10,0.15265300762845357
10,6,ridge_base_alpha_0.0001_input_lag10,6,2024-03-06,2024-03-07,2024-03-20,10,10,0.11372440916368198
10,6,ridge_base_alpha_0.0001_input_lag10,7,2024-03-20,2024-03-21,2024-04-03,10,10,0.15149027505031357
10,6,ridge_base_alpha_0.0001_input_lag10,8,2024-04-03,2024-04-04,2024-04-17,10,10,0.11904455958119126
10,6,ridge_base_alpha_0.0001_input_lag10,9,2024-04-17,2024-04-18,2024-05-01,10,10,0.2037117569453606
10,6,ridge_base_alpha_0.0001_input_lag10,10,2024-05-01,2024-05-02,2024-05-15,10,10,0.12080964388062079
10,6,ridge_base_alpha_0.0001_input_lag10,11,2024-05-15,2024-05-16,2024-05-29,10,10,0.30861892615022857
10,6,ridge_base_alpha_0.0001_input_lag10,12,2024-05-29,2024-05-30,2024-06-12,10,10,0.11614684428731906
10,6,ridge_base_alpha_0.0001_input_lag10,13,2024-06-12,2024-06-13,2024-06-26,10,10,0.07442736388293845
10,6,ridge_base_alpha_0.0001_input_lag10,14,2024-06-26,2024-06-27,2024-07-10,10,10,0.1258681908102778
10,6,ridge_base_alpha_0.0001_input_lag10,15,2024-07-10,2024-07-11,2024-07-24,10,10,0.10335538814392285
10,6,ridge_base_alpha_0.0001_input_lag10,16,2024-07-24,2024-07-25,2024-08-07,10,10,0.14104282839605858
10,6,ridge_base_alpha_0.0001_input_lag10,17,2024-08-07,2024-08-08,2024-08-21,10,10,0.16950331889438086
10,6,ridge_base_alpha_0.0001_input_lag10,18,2024-08-21,2024-08-22,2024-09-04,10,10,0.11640239918336957
10,6,ridge_base_alpha_0.0001_input_lag10,19,2024-09-04,2024-09-05,2024-09-18,10,10,0.06181890677816543
10,6,ridge_base_alpha_0.0001_input_lag10,20,2024-09-18,2024-09-19,2024-10-02,10,10,0.11176877924873896
10,6,ridge_base_alpha_0.0001_input_lag10,21,2024-10-02,2024-10-03,2024-10-16,10,10,0.07519431755914126
10,6,ridge_base_alpha_0.0001_input_lag10,22,2024-10-16,2024-10-17,2024-10-30,10,10,0.08786399662589028
10,6,ridge_base_alpha_0.0001_input_lag10,23,2024-10-30,2024-10-31,2024-11-13,10,10,0.11908990761756873
10,6,ridge_base_alpha_0.0001_input_lag10,24,2024-11-13,2024-11-14,2024-11-27,10,10,0.06497929953655954
10,6,ridge_base_alpha_0.0001_input_lag10,25,2024-11-27,2024-11-28,2024-12-11,10,10,0.14669914721198485
10,6,ridge_base_alpha_0.0001_input_lag10,26,2024-12-11,2024-12-12,2024-12-25,10,9,0.09261033346085047
