horizon,material,model,fold,train_end,test_start,test_end,n_test,n_observed,smape
10,3,naive,3,2024-01-24,2024-01-25,2024-02-07,10,10,0.10037356481985367
10,3,naive,4,2024-02-07,2024-02-08,2024-02-21,10,6,0.12295304878618192
10,3,naive,5,2024-02-21,2024-02-22,2024-03-06,10,10,0.06103164774114578
10,3,naive,6,2024-03-06,2024-03-07,2024-03-20,10,10,0.1065918922288996
10,3,naive,7,2024-03-20,2024-03-21,2024-04-03,10,10,0.13871497949875508
10,3,naive,8,2024-04-03,2024-04-04,2024-04-17,10,10,0.09532892902922985
10,3,naive,9,2024-04-17,2024-04-18,2024-05-01,10,10,0.42814932928004357
10,3,naive,10,2024-05-01,2024-05-02,2024-05-15,10,10,0.1419875781695495
10,3,naive,11,2024-05-15,2024-05-16,2024-05-29,10,10,0.3267396892448189
10,3,naive,12,2024-05-29,2024-05-30,2024-06-12,10,10,0.12611734040086545
10,3,naive,13,2024-06-12,2024-06-13,2024-06-26,10,10,0.11117592258861558
10,3,naive,14,2024-06-26,2024-06-27,2024-07-10,10,10,0.11000764977395659
10,3,naive,15,2024-07-10,2024-07-11,2024-07-24,10,10,0.1679185496795598
10,3,naive,16,2024-07-24,2024-07-25,2024-08-07,10,10,0.21923230512444017
10,3,naive,17,2024-08-07,2024-08-08,2024-08-21,10,10,0.37490888730542504
10,3,naive,18,2024-08-21,2024-08-22,2024-09-04,10,10,0.21368359944640056
10,3,naive,19,2024-09-04,2024-09-05,2024-09-18,10,10,0.13353072141918287
10,3,naive,20,2024-09-18,2024-09-19,2024-10-02,10,10,0.08842732866355257
10,3,naive,21,2024-10-02,2024-10-03,2024-10-16,10,10,0.1269070377897354
10,3,naive,22,2024-10-16,2024-10-17,2024-10-30,10,10,0.09970001123999257
10,3,naive,23,2024-10-30,2024-10-31,2024-11-13,10,10,0.08009516923215994
10,3,naive,24,2024-11-13,2024-11-14,2024-11-27,10,10,0.11980721798322813
10,3,naive,25,2024-11-27,2024-11-28,2024-12-11,10,10,0.3707985781672281
10,3,naive,26,2024-12-11,2024-12-12,2024-12-25,10,9,0.0775079150610722
10,3,naive,27,2024-12-25,2024-12-26,2024-12-31,4,4,0.5814472352253873
10,3,moving_average,1,2023-12-27,2023-12-28,2024-01-10,10,9,0.10670473297758683
10,3,moving_average,2,2024-01-10,2024-01-11,2024-01-24,10,10,0.18633607425148224
10,3,moving_average,3,2024-01-24,2024-01-25,2024-02-07,10,10,0.11167295694270654
10,3,moving_average,4,2024-02-07,2024-02-08,2024-02-21,10,6,0.13488597445234685
10,3,moving_average,5,2024-02-21,2024-02-22,2024-03-06,10,10,0.06552294423683189
10,3,moving_average,6,2024-03-06,2024-03-07,2024-03-20,10,10,0.10744599606273209
10,3,moving_average,7,2024-03-20,2024-03-21,2024-04-03,10,10,0.12266583374551172
10,3,moving_average,8,2024-04-03,2024-04-04,2024-04-17,10,10,0.10787750090522011
10,3,moving_average,9,2024-04-17,2024-04-18,2024-05-01,10,10,0.23833789640378542
10,3,moving_average,10,2024-05-01,2024-05-02,2024-05-15,10,10,0.18037789450860509
10,3,moving_average,11,2024-05-15,2024-05-16,2024-05-29,10,10,0.35006295379952546
10,3,moving_average,12,2024-05-29,2024-05-30,2024-06-12,10,10,0.09773124354335827
10,3,moving_average,13,2024-06-12,2024-06-13,2024-06-26,10,10,0.054336668721375304
10,3,moving_average,14,2024-06-26,2024-06-27,2024-07-10,10,10,0.1085334146687676
10,3,moving_average,15,2024-07-10,2024-07-11,2024-07-24,10,10,0.11002793596496628
10,3,moving_average,16,2024-07-24,2024-07-25,2024-08-07,10,10,0.1599724308797772
10,3,moving_average,17,2024-08-07,2024-08-08,2024-08-21,10,10,0.32668198504235674
10,3,moving_average,18,2024-08-21,2024-08-22,2024-09-04,10,10,0.1543050105014515
10,3,moving_average,19,2024-09-04,2024-09-05,2024-09-18,10,10,0.23693839719811166
10,3,moving_average,20,2024-09-18,2024-09-19,2024-10-02,10,10,0.12252043069042823
10,3,moving_average,21,2024-10-02,2024-10-03,2024-10-16,10,10,0.12036068205041456
10,3,moving_average,22,2024-10-16,2024-10-17,2024-10-30,10,10,0.09416662475838347
10,3,moving_average,23,2024-10-30,2024-10-31,2024-11-13,10,10,0.08984762536252311
10,3,moving_average,24,2024-11-13,2024-11-14,2024-11-27,10,10,0.12799882310186797
10,3,moving_average,25,2024-11-27,2024-11-28,2024-12-11,10,10,0.31702763646330634
10,3,moving_average,26,2024-12-11,2024-12-12,2024-12-25,10,9,0.15119701654213985
10,3,moving_average,27,2024-12-25,2024-12-26,2024-12-31,4,4,0.553842847792791
10,4,naive,1,2023-12-27,2023-12-28,2024-01-10,10,9,2.0
10,4,naive,2,2024-01-10,2024-01-11,2024-01-24,10,10,0.1551671547790523
10,4,naive,3,2024-01-24,2024-01-25,2024-02-07,10,10,0.10384739629095417
10,4,naive,4,2024-02-07,2024-02-08,2024-02-21,10,6,0.1476330086308764
10,4,naive,5,2024-02-21,2024-02-22,2024-03-06,10,10,0.3452937808995523
10,4,naive,6,2024-03-06,2024-03-07,2024-03-20,10,10,0.05304087304107278
10,4,naive,7,2024-03-20,2024-03-21,2024-04-03,10,10,0.17668765939489992
10,4,naive,8,2024-04-03,2024-04-04,2024-04-17,10,10,0.15141566060543168
10,4,naive,9,2024-04-17,2024-04-18,2024-05-01,10,10,0.20668446992285935
10,4,naive,10,2024-05-01,2024-05-02,2024-05-15,10,10,0.232663640304245
10,4,naive,11,2024-05-15,2024-05-16,2024-05-29,10,10,0.20948024548919536
10,4,naive,12,2024-05-29,2024-05-30,2024-06-12,10,10,0.2220196170780406
10,4,naive,13,2024-06-12,2024-06-13,2024-06-26,10,10,0.20775676488074635
10,4,naive,14,2024-06-26,2024-06-27,2024-07-10,10,10,0.12454794091422056
10,4,naive,15,2024-07-10,2024-07-11,2024-07-24,10,10,0.15913217353380146
10,4,naive,16,2024-07-24,2024-07-25,2024-08-07,10,10,0.17965346616785421
10,4,naive,17,2024-08-07,2024-08-08,2024-08-21,10,10,0.23010233167773855
10,4,naive,18,2024-08-21,2024-08-22,2024-09-04,10,10,0.1615649079780966
10,4,naive,19,2024-09-04,2024-09-05,2024-09-18,10,10,0.12302601187468323
10,4,naive,20,2024-09-18,2024-09-19,2024-10-02,10,10,0.09713295695811763
10,4,naive,21,2024-10-02,2024-10-03,2024-10-16,10,10,0.09438225702527506
10,4,naive,22,2024-10-16,2024-10-17,2024-10-30,10,10,0.2910184689506545
10,4,naive,23,2024-10-30,2024-10-31,2024-11-13,10,10,0.2042857282995065
10,4,naive,24,2024-11-13,2024-11-14,2024-11-27,10,10,0.19677619255803666
10,4,naive,25,2024-11-27,2024-11-28,2024-12-11,10,10,0.10999772716674186
10,4,naive,26,2024-12-11,2024-12-12,2024-12-25,10,9,0.12380606904785121
10,4,naive,27,2024-12-25,2024-12-26,2024-12-31,4,4,0.5790509085166018
10,4,moving_average,1,2023-12-27,2023-12-28,2024-01-10,10,9,0.16586587446579568
10,4,moving_average,2,2024-01-10,2024-01-11,2024-01-24,10,10,0.10612027747791178
10,4,moving_average,3,2024-01-24,2024-01-25,2024-02-07,10,10,0.13969850093608324
10,4,moving_average,4,2024-02-07,2024-02-08,2024-02-21,10,6,0.13927474932348705
10,4,moving_average,5,2024-02-21,2024-02-22,2024-03-06,10,10,0.12247196507828802
10,4,moving_average,6,2024-03-06,2024-03-07,2024-03-20,10,10,0.05898225575278583
10,4,moving_average,7,2024-03-20,2024-03-21,2024-04-03,10,10,0.163611296252287
10,4,moving_average,8,2024-04-03,2024-04-04,2024-04-17,10,10,0.12399383976002709
10,4,moving_average,9,2024-04-17,2024-04-18,2024-05-01,10,10,0.28011204372910875
10,4,moving_average,10,2024-05-01,2024-05-02,2024-05-15,10,10,0.15516116625571544
10,4,moving_average,11,2024-05-15,2024-05-16,2024-05-29,10,10,0.18882895746425032
10,4,moving_average,12,2024-05-29,2024-05-30,2024-06-12,10,10,0.09570710539321464
10,4,moving_average,13,2024-06-12,2024-06-13,2024-06-26,10,10,0.07591243859243763
10,4,moving_average,14,2024-06-26,2024-06-27,2024-07-10,10,10,0.0919668902884137
10,4,moving_average,15,2024-07-10,2024-07-11,2024-07-24,10,10,0.09170633606801867
10,4,moving_average,16,2024-07-24,2024-07-25,2024-08-07,10,10,0.11283096441143659
10,4,moving_average,17,2024-08-07,2024-08-08,2024-08-21,10,10,0.22745862388736635
10,4,moving_average,18,2024-08-21,2024-08-22,2024-09-04,10,10,0.10712797963655168
10,4,moving_average,19,2024-09-04,2024-09-05,2024-09-18,10,10,0.11624713994687493
10,4,moving_average,20,2024-09-18,2024-09-19,2024-10-02,10,10,0.11541683902388399
10,4,moving_average,21,2024-10-02,2024-10-03,2024-10-16,10,10,0.13913684203338914
10,4,moving_average,22,2024-10-16,2024-10-17,2024-10-30,10,10,0.2524047150054411
10,4,moving_average,23,2024-10-30,2024-10-31,2024-11-13,10,10,0.09892768931898999
10,4,moving_average,24,2024-11-13,2024-11-14,2024-11-27,10,10,0.11309893999190333
10,4,moving_average,25,2024-11-27,2024-11-28,2024-12-11,10,10,0.10770125422998796
10,4,moving_average,26,2024-12-11,2024-12-12,2024-12-25,10,9,0.10832035706702606
10,4,moving_average,27,2024-12-25,2024-12-26,2024-12-31,4,4,0.5626953207800414
10,5,naive,1,2023-12-27,2023-12-28,2024-01-10,10,9,0.08175018089613607
10,5,naive,2,2024-01-10,2024-01-11,2024-01-24,10,10,0.14216388147417514
10,5,naive,3,2024-01-24,2024-01-25,2024-02-07,10,10,0.13791201705403752
10,5,naive,4,2024-02-07,2024-02-08,2024-02-21,10,6,0.06071375466422905
10,5,naive,5,2024-02-21,2024-02-22,2024-03-06,10,10,0.1526834135554005
10,5,naive,6,2024-03-06,2024-03-07,2024-03-20,10,10,0.08773224935697972
10,5,naive,7,2024-03-20,2024-03-21,2024-04-03,10,10,0.1531766891153273
