horizon,material,model,fold,train_end,test_start,test_end,n_test,n_observed,smape
132,10,ridge_h132_m10_no_roll_alpha_0.01_holiday_input_mean5_lag132,2,2024-06-28,2024-07-01,2024-12-31,132,131,0.09588285991435783
132,10,ridge_h132_m10_no_roll_alpha_0.01_holiday_input_mean132_lag132,1,2023-12-27,2023-12-28,2024-06-28,132,127,
132,10,ridge_h132_m10_no_roll_alpha_0.01_holiday_input_mean132_lag132,2,2024-06-28,2024-07-01,2024-12-31,132,131,
132,11,ridge_h132_m11_roll66_alpha_0.0001_holiday_input_lag132,1,2023-12-27,2023-12-28,2024-06-28,132,127,
132,11,ridge_h132_m11_roll66_alpha_0.0001_holiday_input_lag132,2,2024-06-28,2024-07-01,2024-12-31,132,131,0.6381336468289004
132,11,ridge_h132_m11_roll66_alpha_0.0001_holiday_input_mean5_lag132,1,2023-12-27,2023-12-28,2024-06-28,132,127,
132,11,ridge_h132_m11_roll66_alpha_0.0001_holiday_input_mean5_lag132,2,2024-06-28,2024-07-01,2024-12-31,132,131,0.6420449117438592
132,11,ridge_h132_m11_roll66_alpha_0.0001_holiday_input_mean132_lag132,1,2023-12-27,2023-12-28,2024-06-28,132,127,
132,11,ridge_h132_m11_roll66_alpha_0.0001_holiday_input_mean132_lag132,2,2024-06-28,2024-07-01,2024-12-31,132,131,
132,12,ridge_h132_m12_roll132_alpha_0.0001_holiday_input_lag132,1,2023-12-27,2023-12-28,2024-06-28,132,127,
132,12,ridge_h132_m12_roll132_alpha_0.0001_holiday_input_lag132,2,2024-06-28,2024-07-01,2024-12-31,132,131,1.058206387862178
132,12,ridge_h132_m12_roll132_alpha_0.0001_holiday_input_mean5_lag132,1,2023-12-27,2023-12-28,2024-06-28,132,127,
132,12,ridge_h132_m12_roll132_alpha_0.0001_holiday_input_mean5_lag132,2,2024-06-28,2024-07-01,2024-12-31,132,131,1.056916141523781
132,12,ridge_h132_m12_roll132_alpha_0.0001_holiday_input_mean132_lag132,1,2023-12-27,2023-12-28,2024-06-28,132,127,
132,12,ridge_h132_m12_roll132_alpha_0.0001_holiday_input_mean132_lag132,2,2024-06-28,2024-07-01,2024-12-31,132,131,
132,13,ridge_h132_m13_no_roll_alpha_0.01_schoolholiday_input_lag132,1,2023-12-27,2023-12-28,2024-06-28,132,127,
132,13,ridge_h132_m13_no_roll_alpha_0.01_schoolholiday_input_lag132,2,2024-06-28,2024-07-01,2024-12-31,132,131,1.8397304900922438
132,13,ridge_h132_m13_no_roll_alpha_0.01_schoolholiday_input_mean5_lag132,1,2023-12-27,2023-12-28,2024-06-28,132,127,
132,13,ridge_h132_m13_no_roll_alpha_0.01_schoolholiday_input_mean5_lag132,2,2024-06-28,2024-07-01,2024-12-31,132,131,1.8420591130158976
132,13,ridge_h132_m13_no_roll_alpha_0.01_schoolholiday_input_mean132_lag132,1,2023-12-27,2023-12-28,2024-06-28,132,127,
132,13,ridge_h132_m13_no_roll_alpha_0.01_schoolholiday_input_mean132_lag132,2,2024-06-28,2024-07-01,2024-12-31,132,131,
