material,horizon,candidate,fold,order,seasonal_order,sMAPE
12,22,arima_500,6,"(5, 0, 0)","(0, 0, 0, 0)",1.5493645319011746
12,22,arima_500,7,"(5, 0, 0)","(0, 0, 0, 0)",1.2367800230373367
12,22,arima_500,8,"(5, 0, 0)","(0, 0, 0, 0)",1.5829423130948854
12,22,arima_500,9,"(5, 0, 0)","(0, 0, 0, 0)",1.5040674925253539
12,22,arima_500,10,"(5, 0, 0)","(0, 0, 0, 0)",1.1629890574280024
12,22,arima_500,11,"(5, 0, 0)","(0, 0, 0, 0)",1.1614596891580178
12,22,arima_500,12,"(5, 0, 0)","(0, 0, 0, 0)",1.4477878061829805
13,22,arima_013,1,"(0, 1, 3)","(0, 0, 0, 0)",2.0
13,22,arima_013,2,"(0, 1, 3)","(0, 0, 0, 0)",1.9589720005333495
13,22,arima_013,3,"(0, 1, 3)","(0, 0, 0, 0)",1.944413641266481
13,22,arima_013,4,"(0, 1, 3)","(0, 0, 0, 0)",1.8664351670872519
13,22,arima_013,5,"(0, 1, 3)","(0, 0, 0, 0)",1.4452647922610906
13,22,arima_013,6,"(0, 1, 3)","(0, 0, 0, 0)",1.929166118494083
13,22,arima_013,7,"(0, 1, 3)","(0, 0, 0, 0)",1.8788826631240152
13,22,arima_013,8,"(0, 1, 3)","(0, 0, 0, 0)",1.6926869259367974
13,22,arima_013,9,"(0, 1, 3)","(0, 0, 0, 0)",1.7057362515393122
13,22,arima_013,10,"(0, 1, 3)","(0, 0, 0, 0)",1.8330142372613853
13,22,arima_013,11,"(0, 1, 3)","(0, 0, 0, 0)",2.0
13,22,arima_013,12,"(0, 1, 3)","(0, 0, 0, 0)",1.7907829497348593
13,22,arima_411,1,"(4, 1, 1)","(0, 0, 0, 0)",2.0
13,22,arima_411,2,"(4, 1, 1)","(0, 0, 0, 0)",1.9575851269770623
13,22,arima_411,3,"(4, 1, 1)","(0, 0, 0, 0)",1.9379339011914025
13,22,arima_411,4,"(4, 1, 1)","(0, 0, 0, 0)",1.8510293753772555
13,22,arima_411,5,"(4, 1, 1)","(0, 0, 0, 0)",1.4084891988392272
13,22,arima_411,6,"(4, 1, 1)","(0, 0, 0, 0)",1.9182234910835758
13,22,arima_411,7,"(4, 1, 1)","(0, 0, 0, 0)",1.8634018542300381
13,22,arima_411,8,"(4, 1, 1)","(0, 0, 0, 0)",1.677554314634454
13,22,arima_411,9,"(4, 1, 1)","(0, 0, 0, 0)",1.704200779630659
13,22,arima_411,10,"(4, 1, 1)","(0, 0, 0, 0)",1.8336328329590137
13,22,arima_411,11,"(4, 1, 1)","(0, 0, 0, 0)",2.0
13,22,arima_411,12,"(4, 1, 1)","(0, 0, 0, 0)",1.817044941543452
13,22,sarima_113_002_5,1,"(1, 1, 3)","(0, 0, 2, 5)",2.0
13,22,sarima_113_002_5,2,"(1, 1, 3)","(0, 0, 2, 5)",1.9556291268503083
13,22,sarima_113_002_5,3,"(1, 1, 3)","(0, 0, 2, 5)",1.9329192068141692
13,22,sarima_113_002_5,4,"(1, 1, 3)","(0, 0, 2, 5)",1.858114771470703
13,22,sarima_113_002_5,5,"(1, 1, 3)","(0, 0, 2, 5)",1.4120686134580662
13,22,sarima_113_002_5,6,"(1, 1, 3)","(0, 0, 2, 5)",1.9290349086357286
13,22,sarima_113_002_5,7,"(1, 1, 3)","(0, 0, 2, 5)",1.8760277320604666
13,22,sarima_113_002_5,8,"(1, 1, 3)","(0, 0, 2, 5)",1.6830416475587933
13,22,sarima_113_002_5,9,"(1, 1, 3)","(0, 0, 2, 5)",1.7096282310840978
13,22,sarima_113_002_5,10,"(1, 1, 3)","(0, 0, 2, 5)",1.8275833110577555
13,22,sarima_113_002_5,11,"(1, 1, 3)","(0, 0, 2, 5)",2.0
13,22,sarima_113_002_5,12,"(1, 1, 3)","(0, 0, 2, 5)",1.791502586069422
13,22,sarima_312_101_5,1,"(3, 1, 2)","(1, 0, 1, 5)",2.0
13,22,sarima_312_101_5,2,"(3, 1, 2)","(1, 0, 1, 5)",1.956360043649438
13,22,sarima_312_101_5,3,"(3, 1, 2)","(1, 0, 1, 5)",1.9481262865755473
13,22,sarima_312_101_5,4,"(3, 1, 2)","(1, 0, 1, 5)",1.8492444062828355
13,22,sarima_312_101_5,5,"(3, 1, 2)","(1, 0, 1, 5)",1.4228145617382624
13,22,sarima_312_101_5,6,"(3, 1, 2)","(1, 0, 1, 5)",1.9254450234625606
13,22,sarima_312_101_5,7,"(3, 1, 2)","(1, 0, 1, 5)",1.8691710457685913
13,22,sarima_312_101_5,8,"(3, 1, 2)","(1, 0, 1, 5)",1.6795520563515745
13,22,sarima_312_101_5,9,"(3, 1, 2)","(1, 0, 1, 5)",1.695894490349152
13,22,sarima_312_101_5,10,"(3, 1, 2)","(1, 0, 1, 5)",1.8327474884075112
13,22,sarima_312_101_5,11,"(3, 1, 2)","(1, 0, 1, 5)",2.0
13,22,sarima_312_101_5,12,"(3, 1, 2)","(1, 0, 1, 5)",1.7996362475435057
13,22,sarima_412_101_5,1,"(4, 1, 2)","(1, 0, 1, 5)",2.0
13,22,sarima_412_101_5,2,"(4, 1, 2)","(1, 0, 1, 5)",1.957036666180416
13,22,sarima_412_101_5,3,"(4, 1, 2)","(1, 0, 1, 5)",1.9337914757839343
13,22,sarima_412_101_5,4,"(4, 1, 2)","(1, 0, 1, 5)",1.8507711329752028
13,22,sarima_412_101_5,5,"(4, 1, 2)","(1, 0, 1, 5)",1.39175558495444
13,22,sarima_412_101_5,6,"(4, 1, 2)","(1, 0, 1, 5)",1.9158066633145232
13,22,sarima_412_101_5,7,"(4, 1, 2)","(1, 0, 1, 5)",1.8623398918648268
13,22,sarima_412_101_5,8,"(4, 1, 2)","(1, 0, 1, 5)",1.6699367694675422
13,22,sarima_412_101_5,9,"(4, 1, 2)","(1, 0, 1, 5)",1.7067246964425733
13,22,sarima_412_101_5,10,"(4, 1, 2)","(1, 0, 1, 5)",1.8320670803312198
13,22,sarima_412_101_5,11,"(4, 1, 2)","(1, 0, 1, 5)",2.0
13,22,sarima_412_101_5,12,"(4, 1, 2)","(1, 0, 1, 5)",1.819771834681331
1,66,arima_112,1,"(1, 1, 2)","(0, 0, 0, 0)",0.10913333366430046
1,66,arima_112,2,"(1, 1, 2)","(0, 0, 0, 0)",0.11793150684409134
1,66,arima_112,3,"(1, 1, 2)","(0, 0, 0, 0)",0.10325061150913922
1,66,arima_112,4,"(1, 1, 2)","(0, 0, 0, 0)",0.20371542896912745
1,66,sarima_112_100_5,1,"(1, 1, 2)","(1, 0, 0, 5)",0.1092840069735722
1,66,sarima_112_100_5,2,"(1, 1, 2)","(1, 0, 0, 5)",0.12030862770306586
1,66,sarima_112_100_5,3,"(1, 1, 2)","(1, 0, 0, 5)",0.10803536515017766
1,66,sarima_112_100_5,4,"(1, 1, 2)","(1, 0, 0, 5)",0.13599343865331737
2,66,arima_111,1,"(1, 1, 1)","(0, 0, 0, 0)",0.34790677048477886
2,66,arima_111,2,"(1, 1, 1)","(0, 0, 0, 0)",0.25208503806761373
2,66,arima_111,3,"(1, 1, 1)","(0, 0, 0, 0)",0.08633436557519547
2,66,arima_111,4,"(1, 1, 1)","(0, 0, 0, 0)",0.15873333577357324
3,66,arima_111,1,"(1, 1, 1)","(0, 0, 0, 0)",0.09700064834521369
3,66,arima_111,2,"(1, 1, 1)","(0, 0, 0, 0)",0.19126087492570887
3,66,arima_111,3,"(1, 1, 1)","(0, 0, 0, 0)",0.15645571082674947
3,66,arima_111,4,"(1, 1, 1)","(0, 0, 0, 0)",0.20891765835651213
3,66,sarima_111_002_5,1,"(1, 1, 1)","(0, 0, 2, 5)",0.09740568675622108
3,66,sarima_111_002_5,2,"(1, 1, 1)","(0, 0, 2, 5)",0.19279651807542714
3,66,sarima_111_002_5,3,"(1, 1, 1)","(0, 0, 2, 5)",0.15660407324131084
3,66,sarima_111_002_5,4,"(1, 1, 1)","(0, 0, 2, 5)",0.209047569500538
4,66,arima_011,1,"(0, 1, 1)","(0, 0, 0, 0)",0.12166176441642709
4,66,arima_011,2,"(0, 1, 1)","(0, 0, 0, 0)",0.2186701586978894
4,66,arima_011,3,"(0, 1, 1)","(0, 0, 0, 0)",0.13400640134597505
4,66,arima_011,4,"(0, 1, 1)","(0, 0, 0, 0)",0.1930076179607554
4,66,arima_012,1,"(0, 1, 2)","(0, 0, 0, 0)",0.12051928304185018
4,66,arima_012,2,"(0, 1, 2)","(0, 0, 0, 0)",0.2224840380345653
4,66,arima_012,3,"(0, 1, 2)","(0, 0, 0, 0)",0.1342817659164489
4,66,arima_012,4,"(0, 1, 2)","(0, 0, 0, 0)",0.19165523319313113
5,66,arima_102,1,"(1, 0, 2)","(0, 0, 0, 0)",0.13865615449874563
5,66,arima_102,2,"(1, 0, 2)","(0, 0, 0, 0)",0.15348156357687237
5,66,arima_102,3,"(1, 0, 2)","(0, 0, 0, 0)",0.08725244873272119
5,66,arima_102,4,"(1, 0, 2)","(0, 0, 0, 0)",0.08825412598908546
5,66,arima_202,1,"(2, 0, 2)","(0, 0, 0, 0)",0.14025875552806558
5,66,arima_202,2,"(2, 0, 2)","(0, 0, 0, 0)",0.15304889386139106
5,66,arima_202,3,"(2, 0, 2)","(0, 0, 0, 0)",0.08706146671419486
5,66,arima_202,4,"(2, 0, 2)","(0, 0, 0, 0)",0.08899732900308527
5,66,arima_400,1,"(4, 0, 0)","(0, 0, 0, 0)",0.221103552171113
5,66,arima_400,2,"(4, 0, 0)","(0, 0, 0, 0)",0.19092635494639382
5,66,arima_400,3,"(4, 0, 0)","(0, 0, 0, 0)",0.11666758093924366
5,66,arima_400,4,"(4, 0, 0)","(0, 0, 0, 0)",0.18138103767067765
5,66,sarima_002_100_5,1,"(0, 0, 2)","(1, 0, 0, 5)",0.3555176069730691
5,66,sarima_002_100_5,2,"(0, 0, 2)","(1, 0, 0, 5)",0.29043948469899955
5,66,sarima_002_100_5,3,"(0, 0, 2)","(1, 0, 0, 5)",0.21818872322425878
5,66,sarima_002_100_5,4,"(0, 0, 2)","(1, 0, 0, 5)",0.28899586332629346
5,66,sarima_100_100_5,1,"(1, 0, 0)","(1, 0, 0, 5)",0.8248041579661824
5,66,sarima_100_100_5,2,"(1, 0, 0)","(1, 0, 0, 5)",0.636674812280963
5,66,sarima_100_100_5,3,"(1, 0, 0)","(1, 0, 0, 5)",0.7239797771159556
5,66,sarima_100_100_5,4,"(1, 0, 0)","(1, 0, 0, 5)",0.7980412939526977
6,66,arima_011,1,"(0, 1, 1)","(0, 0, 0, 0)",0.1762529318183382
6,66,arima_011,2,"(0, 1, 1)","(0, 0, 0, 0)",0.14198377161133321
6,66,arima_011,3,"(0, 1, 1)","(0, 0, 0, 0)",0.11685396767799346
6,66,arima_011,4,"(0, 1, 1)","(0, 0, 0, 0)",0.10211496466454581
6,66,arima_211,1,"(2, 1, 1)","(0, 0, 0, 0)",0.17895794376878657
6,66,arima_211,2,"(2, 1, 1)","(0, 0, 0, 0)",0.14208332887702965
6,66,arima_211,3,"(2, 1, 1)","(0, 0, 0, 0)",0.11935339432564598
6,66,arima_211,4,"(2, 1, 1)","(0, 0, 0, 0)",0.10221104927145624
6,66,sarima_011_200_5,1,"(0, 1, 1)","(2, 0, 0, 5)",0.17642149767489268
6,66,sarima_011_200_5,2,"(0, 1, 1)","(2, 0, 0, 5)",0.14222731119208964
6,66,sarima_011_200_5,3,"(0, 1, 1)","(2, 0, 0, 5)",0.11670051665518942
6,66,sarima_011_200_5,4,"(0, 1, 1)","(2, 0, 0, 5)",0.102395746980445
7,66,arima_011,1,"(0, 1, 1)","(0, 0, 0, 0)",0.3253354602876625
7,66,arima_011,2,"(0, 1, 1)","(0, 0, 0, 0)",0.2490244672595963
7,66,arima_011,3,"(0, 1, 1)","(0, 0, 0, 0)",0.27238317992745525
7,66,arima_011,4,"(0, 1, 1)","(0, 0, 0, 0)",0.30087396575246833
7,66,arima_012,1,"(0, 1, 2)","(0, 0, 0, 0)",0.32490302441560326
7,66,arima_012,2,"(0, 1, 2)","(0, 0, 0, 0)",0.24966262309623366
7,66,arima_012,3,"(0, 1, 2)","(0, 0, 0, 0)",0.27210495740504553
7,66,arima_012,4,"(0, 1, 2)","(0, 0, 0, 0)",0.303758884653975
7,66,arima_112,1,"(1, 1, 2)","(0, 0, 0, 0)",0.3256941326782236
7,66,arima_112,2,"(1, 1, 2)","(0, 0, 0, 0)",0.24985101024853676
7,66,arima_112,3,"(1, 1, 2)","(0, 0, 0, 0)",0.2724033219960566
7,66,arima_112,4,"(1, 1, 2)","(0, 0, 0, 0)",0.301925546784978
7,66,sarima_011_100_5,1,"(0, 1, 1)","(1, 0, 0, 5)",0.31493147931218013
7,66,sarima_011_100_5,2,"(0, 1, 1)","(1, 0, 0, 5)",0.24829127654836422
7,66,sarima_011_100_5,3,"(0, 1, 1)","(1, 0, 0, 5)",0.2709964286997965
7,66,sarima_011_100_5,4,"(0, 1, 1)","(1, 0, 0, 5)",0.30147146455651913
8,66,arima_011,1,"(0, 1, 1)","(0, 0, 0, 0)",0.33915549338095125
8,66,arima_011,2,"(0, 1, 1)","(0, 0, 0, 0)",0.2716182774018066
8,66,arima_011,3,"(0, 1, 1)","(0, 0, 0, 0)",0.19972309228708937
8,66,arima_011,4,"(0, 1, 1)","(0, 0, 0, 0)",0.14769121989392647
8,66,arima_111,1,"(1, 1, 1)","(0, 0, 0, 0)",0.32150175912822815
8,66,arima_111,2,"(1, 1, 1)","(0, 0, 0, 0)",0.27214277153252775
8,66,arima_111,3,"(1, 1, 1)","(0, 0, 0, 0)",0.19970375959368727
8,66,arima_111,4,"(1, 1, 1)","(0, 0, 0, 0)",0.14522899768116765
8,66,arima_113,1,"(1, 1, 3)","(0, 0, 0, 0)",0.31932725702147197
8,66,arima_113,2,"(1, 1, 3)","(0, 0, 0, 0)",0.27221871552387195
8,66,arima_113,3,"(1, 1, 3)","(0, 0, 0, 0)",0.19912962068379023
8,66,arima_113,4,"(1, 1, 3)","(0, 0, 0, 0)",0.14414883292063915
8,66,sarima_011_001_5,1,"(0, 1, 1)","(0, 0, 1, 5)",0.3354082746067054
8,66,sarima_011_001_5,2,"(0, 1, 1)","(0, 0, 1, 5)",0.2720789519661573
8,66,sarima_011_001_5,3,"(0, 1, 1)","(0, 0, 1, 5)",0.19794863409755867
8,66,sarima_011_001_5,4,"(0, 1, 1)","(0, 0, 1, 5)",0.14724836999459553
9,66,arima_011,1,"(0, 1, 1)","(0, 0, 0, 0)",0.4102930607602761
9,66,arima_011,2,"(0, 1, 1)","(0, 0, 0, 0)",0.41930915992436785
9,66,arima_011,3,"(0, 1, 1)","(0, 0, 0, 0)",0.24440899346226966
9,66,arima_011,4,"(0, 1, 1)","(0, 0, 0, 0)",0.10918662971880891
9,66,arima_013,1,"(0, 1, 3)","(0, 0, 0, 0)",0.41119421086984376
9,66,arima_013,2,"(0, 1, 3)","(0, 0, 0, 0)",0.4170647712905099
9,66,arima_013,3,"(0, 1, 3)","(0, 0, 0, 0)",0.24676928438512763
9,66,arima_013,4,"(0, 1, 3)","(0, 0, 0, 0)",0.10885680331937281
9,66,arima_211,1,"(2, 1, 1)","(0, 0, 0, 0)",0.411224374479059
9,66,arima_211,2,"(2, 1, 1)","(0, 0, 0, 0)",0.41750429494925323
9,66,arima_211,3,"(2, 1, 1)","(0, 0, 0, 0)",0.24754374809394775
9,66,arima_211,4,"(2, 1, 1)","(0, 0, 0, 0)",0.1088486753324249
9,66,arima_311,1,"(3, 1, 1)","(0, 0, 0, 0)",0.4039632566051035
9,66,arima_311,2,"(3, 1, 1)","(0, 0, 0, 0)",0.413999050106168
9,66,arima_311,3,"(3, 1, 1)","(0, 0, 0, 0)",0.2505626962583948
9,66,arima_311,4,"(3, 1, 1)","(0, 0, 0, 0)",0.10886201703518043
10,66,arima_012,1,"(0, 1, 2)","(0, 0, 0, 0)",0.17813245614359596
10,66,arima_012,2,"(0, 1, 2)","(0, 0, 0, 0)",0.17321268702230574
10,66,arima_012,3,"(0, 1, 2)","(0, 0, 0, 0)",0.10080291002063892
10,66,arima_012,4,"(0, 1, 2)","(0, 0, 0, 0)",0.10346400654698683
10,66,sarima_012_002_5,1,"(0, 1, 2)","(0, 0, 2, 5)",0.1748157018168428
10,66,sarima_012_002_5,2,"(0, 1, 2)","(0, 0, 2, 5)",0.172764184582942
10,66,sarima_012_002_5,3,"(0, 1, 2)","(0, 0, 2, 5)",0.09924337592188434
10,66,sarima_012_002_5,4,"(0, 1, 2)","(0, 0, 2, 5)",0.10318677660322682
11,66,arima_111,1,"(1, 1, 1)","(0, 0, 0, 0)",0.6288201815223121
11,66,arima_111,2,"(1, 1, 1)","(0, 0, 0, 0)",0.24101156456519418
11,66,arima_111,3,"(1, 1, 1)","(0, 0, 0, 0)",0.2041721196030808
11,66,arima_111,4,"(1, 1, 1)","(0, 0, 0, 0)",0.8533553572882506
11,66,sarima_111_001_5,1,"(1, 1, 1)","(0, 0, 1, 5)",0.6227848167429504
11,66,sarima_111_001_5,2,"(1, 1, 1)","(0, 0, 1, 5)",0.24411663567299655
11,66,sarima_111_001_5,3,"(1, 1, 1)","(0, 0, 1, 5)",0.20859499290166308
11,66,sarima_111_001_5,4,"(1, 1, 1)","(0, 0, 1, 5)",0.8554093645682014
11,66,sarima_112_001_5,1,"(1, 1, 2)","(0, 0, 1, 5)",0.6151050720886309
11,66,sarima_112_001_5,2,"(1, 1, 2)","(0, 0, 1, 5)",0.3100844756362765
11,66,sarima_112_001_5,3,"(1, 1, 2)","(0, 0, 1, 5)",0.1644831876522089
11,66,sarima_112_001_5,4,"(1, 1, 2)","(0, 0, 1, 5)",0.8222615394338174
11,66,sarima_112_100_5,1,"(1, 1, 2)","(1, 0, 0, 5)",0.5989323684694032
11,66,sarima_112_100_5,2,"(1, 1, 2)","(1, 0, 0, 5)",0.30807456656270277
11,66,sarima_112_100_5,3,"(1, 1, 2)","(1, 0, 0, 5)",0.1656584153666369
11,66,sarima_112_100_5,4,"(1, 1, 2)","(1, 0, 0, 5)",0.8225506706019139
12,66,arima_201,1,"(2, 0, 1)","(0, 0, 0, 0)",1.4480699410568891
12,66,arima_201,2,"(2, 0, 1)","(0, 0, 0, 0)",1.3462047771860919
12,66,arima_201,3,"(2, 0, 1)","(0, 0, 0, 0)",1.0767362146887047
12,66,arima_201,4,"(2, 0, 1)","(0, 0, 0, 0)",0.9843388215033221
12,66,arima_400,1,"(4, 0, 0)","(0, 0, 0, 0)",0.8399287575230484
12,66,arima_400,2,"(4, 0, 0)","(0, 0, 0, 0)",1.0303030303030303
12,66,arima_400,3,"(4, 0, 0)","(0, 0, 0, 0)",1.4613330071244828
12,66,arima_400,4,"(4, 0, 0)","(0, 0, 0, 0)",1.293312990483961
12,66,arima_500,1,"(5, 0, 0)","(0, 0, 0, 0)",0.9461197421028148
12,66,arima_500,2,"(5, 0, 0)","(0, 0, 0, 0)",1.0303030303030303
12,66,arima_500,3,"(5, 0, 0)","(0, 0, 0, 0)",1.4599565828111025
12,66,arima_500,4,"(5, 0, 0)","(0, 0, 0, 0)",1.2814601661024885
13,66,arima_013,1,"(0, 1, 3)","(0, 0, 0, 0)",1.9309237410677151
13,66,arima_013,2,"(0, 1, 3)","(0, 0, 0, 0)",1.8103618183520267
13,66,arima_013,3,"(0, 1, 3)","(0, 0, 0, 0)",1.7560452042026589
13,66,arima_013,4,"(0, 1, 3)","(0, 0, 0, 0)",1.8882976637031574
13,66,arima_411,1,"(4, 1, 1)","(0, 0, 0, 0)",1.9316825113844285
13,66,arima_411,2,"(4, 1, 1)","(0, 0, 0, 0)",1.8039264888218463
13,66,arima_411,3,"(4, 1, 1)","(0, 0, 0, 0)",1.7526300117867264
13,66,arima_411,4,"(4, 1, 1)","(0, 0, 0, 0)",1.8913704206675073
13,66,sarima_113_002_5,1,"(1, 1, 3)","(0, 0, 2, 5)",1.932522878089798
13,66,sarima_113_002_5,2,"(1, 1, 3)","(0, 0, 2, 5)",1.8088490326263107
13,66,sarima_113_002_5,3,"(1, 1, 3)","(0, 0, 2, 5)",1.7549733616281622
13,66,sarima_113_002_5,4,"(1, 1, 3)","(0, 0, 2, 5)",1.8862621704188212
13,66,sarima_312_101_5,1,"(3, 1, 2)","(1, 0, 1, 5)",1.9316642124592993
13,66,sarima_312_101_5,2,"(3, 1, 2)","(1, 0, 1, 5)",1.8039295053896305
13,66,sarima_312_101_5,3,"(3, 1, 2)","(1, 0, 1, 5)",1.7538422589394347
13,66,sarima_312_101_5,4,"(3, 1, 2)","(1, 0, 1, 5)",1.8893103478431204
13,66,sarima_412_101_5,1,"(4, 1, 2)","(1, 0, 1, 5)",1.9324721004419974
13,66,sarima_412_101_5,2,"(4, 1, 2)","(1, 0, 1, 5)",1.804641874501505
13,66,sarima_412_101_5,3,"(4, 1, 2)","(1, 0, 1, 5)",1.7523136366409133
13,66,sarima_412_101_5,4,"(4, 1, 2)","(1, 0, 1, 5)",1.8901874273544685
1,132,arima_112,1,"(1, 1, 2)","(0, 0, 0, 0)",0.1252085688267237
1,132,arima_112,2,"(1, 1, 2)","(0, 0, 0, 0)",0.18574929932517037
1,132,sarima_112_100_5,1,"(1, 1, 2)","(1, 0, 0, 5)",0.13005244874689714
1,132,sarima_112_100_5,2,"(1, 1, 2)","(1, 0, 0, 5)",0.195577093142865
2,132,arima_111,1,"(1, 1, 1)","(0, 0, 0, 0)",0.261042153481326
2,132,arima_111,2,"(1, 1, 1)","(0, 0, 0, 0)",0.12272616265591856
3,132,arima_111,1,"(1, 1, 1)","(0, 0, 0, 0)",0.14973122516687687
3,132,arima_111,2,"(1, 1, 1)","(0, 0, 0, 0)",0.16230188461060369
3,132,sarima_111_002_5,1,"(1, 1, 1)","(0, 0, 2, 5)",0.1499679604542882
3,132,sarima_111_002_5,2,"(1, 1, 1)","(0, 0, 2, 5)",0.16253036706286747
4,132,arima_011,1,"(0, 1, 1)","(0, 0, 0, 0)",0.19302247650669876
4,132,arima_011,2,"(0, 1, 1)","(0, 0, 0, 0)",0.16013949092904897
4,132,arima_012,1,"(0, 1, 2)","(0, 0, 0, 0)",0.18634747029379675
4,132,arima_012,2,"(0, 1, 2)","(0, 0, 0, 0)",0.15957517694238954
5,132,arima_102,1,"(1, 0, 2)","(0, 0, 0, 0)",0.19931853128812502
5,132,arima_102,2,"(1, 0, 2)","(0, 0, 0, 0)",0.08033371194947253
5,132,arima_202,1,"(2, 0, 2)","(0, 0, 0, 0)",0.20092499921398066
5,132,arima_202,2,"(2, 0, 2)","(0, 0, 0, 0)",0.07994368640977607
5,132,arima_400,1,"(4, 0, 0)","(0, 0, 0, 0)",0.3488439525625699
5,132,arima_400,2,"(4, 0, 0)","(0, 0, 0, 0)",0.17732896534161857
5,132,sarima_002_100_5,1,"(0, 0, 2)","(1, 0, 0, 5)",0.5774779993649889
5,132,sarima_002_100_5,2,"(0, 0, 2)","(1, 0, 0, 5)",0.38158889888641634
5,132,sarima_100_100_5,1,"(1, 0, 0)","(1, 0, 0, 5)",1.2661916466959373
5,132,sarima_100_100_5,2,"(1, 0, 0)","(1, 0, 0, 5)",1.156054755410986
6,132,arima_011,1,"(0, 1, 1)","(0, 0, 0, 0)",0.21151305999742678
6,132,arima_011,2,"(0, 1, 1)","(0, 0, 0, 0)",0.11330077810432972
6,132,arima_211,1,"(2, 1, 1)","(0, 0, 0, 0)",0.21461047689560936
6,132,arima_211,2,"(2, 1, 1)","(0, 0, 0, 0)",0.11667480579581843
6,132,sarima_011_200_5,1,"(0, 1, 1)","(2, 0, 0, 5)",0.21162097449449438
6,132,sarima_011_200_5,2,"(0, 1, 1)","(2, 0, 0, 5)",0.11291066990822082
7,132,arima_011,1,"(0, 1, 1)","(0, 0, 0, 0)",0.3423717469732058
7,132,arima_011,2,"(0, 1, 1)","(0, 0, 0, 0)",0.36919756791541114
7,132,arima_012,1,"(0, 1, 2)","(0, 0, 0, 0)",0.3419714319314197
7,132,arima_012,2,"(0, 1, 2)","(0, 0, 0, 0)",0.368744494596068
7,132,arima_112,1,"(1, 1, 2)","(0, 0, 0, 0)",0.34274820722963045
7,132,arima_112,2,"(1, 1, 2)","(0, 0, 0, 0)",0.36921521997224505
7,132,sarima_011_100_5,1,"(0, 1, 1)","(1, 0, 0, 5)",0.332053862959928
7,132,sarima_011_100_5,2,"(0, 1, 1)","(1, 0, 0, 5)",0.36672607215743735
8,132,arima_011,1,"(0, 1, 1)","(0, 0, 0, 0)",0.4033570108920839
8,132,arima_011,2,"(0, 1, 1)","(0, 0, 0, 0)",0.19927443164659098
8,132,arima_111,1,"(1, 1, 1)","(0, 0, 0, 0)",0.3795603139420099
8,132,arima_111,2,"(1, 1, 1)","(0, 0, 0, 0)",0.19930286901412575
8,132,arima_113,1,"(1, 1, 3)","(0, 0, 0, 0)",0.3762542063651232
8,132,arima_113,2,"(1, 1, 3)","(0, 0, 0, 0)",0.19875826962394572
8,132,sarima_011_001_5,1,"(0, 1, 1)","(0, 0, 1, 5)",0.39861800271892733
8,132,sarima_011_001_5,2,"(0, 1, 1)","(0, 0, 1, 5)",0.19758731538400207
9,132,arima_011,1,"(0, 1, 1)","(0, 0, 0, 0)",0.39279605618147667
9,132,arima_011,2,"(0, 1, 1)","(0, 0, 0, 0)",0.21799491038590277
9,132,arima_013,1,"(0, 1, 3)","(0, 0, 0, 0)",0.3929833048024369
9,132,arima_013,2,"(0, 1, 3)","(0, 0, 0, 0)",0.22045810278946157
9,132,arima_211,1,"(2, 1, 1)","(0, 0, 0, 0)",0.39300462204705566
9,132,arima_211,2,"(2, 1, 1)","(0, 0, 0, 0)",0.221239222688259
9,132,arima_311,1,"(3, 1, 1)","(0, 0, 0, 0)",0.3852194230468208
9,132,arima_311,2,"(3, 1, 1)","(0, 0, 0, 0)",0.22442792505848433
10,132,arima_012,1,"(0, 1, 2)","(0, 0, 0, 0)",0.19355266042847163
10,132,arima_012,2,"(0, 1, 2)","(0, 0, 0, 0)",0.12025841316027625
10,132,sarima_012_002_5,1,"(0, 1, 2)","(0, 0, 2, 5)",0.19073924836191242
10,132,sarima_012_002_5,2,"(0, 1, 2)","(0, 0, 2, 5)",0.11857950871432042
11,132,arima_111,1,"(1, 1, 1)","(0, 0, 0, 0)",0.3902912614822392
11,132,arima_111,2,"(1, 1, 1)","(0, 0, 0, 0)",0.5324558171592353
11,132,sarima_111_001_5,1,"(1, 1, 1)","(0, 0, 1, 5)",0.38660445583900943
11,132,sarima_111_001_5,2,"(1, 1, 1)","(0, 0, 1, 5)",0.5362134147682502
11,132,sarima_112_001_5,1,"(1, 1, 2)","(0, 0, 1, 5)",0.38212765740817634
11,132,sarima_112_001_5,2,"(1, 1, 2)","(0, 0, 1, 5)",0.49613829123901965
11,132,sarima_112_100_5,1,"(1, 1, 2)","(1, 0, 0, 5)",0.37372874000236617
11,132,sarima_112_100_5,2,"(1, 1, 2)","(1, 0, 0, 5)",0.49726358311057006
12,132,arima_201,1,"(2, 0, 1)","(0, 0, 0, 0)",1.4259940657244674
12,132,arima_201,2,"(2, 0, 1)","(0, 0, 0, 0)",1.0445698298588693
12,132,arima_400,1,"(4, 0, 0)","(0, 0, 0, 0)",0.9404032906453039
12,132,arima_400,2,"(4, 0, 0)","(0, 0, 0, 0)",1.4081741115302986
12,132,arima_500,1,"(5, 0, 0)","(0, 0, 0, 0)",0.9984855359152552
12,132,arima_500,2,"(5, 0, 0)","(0, 0, 0, 0)",1.4086144592543182
13,132,arima_013,1,"(0, 1, 3)","(0, 0, 0, 0)",1.8340532237006775
13,132,arima_013,2,"(0, 1, 3)","(0, 0, 0, 0)",1.8324519409509326
13,132,arima_411,1,"(4, 1, 1)","(0, 0, 0, 0)",1.8354099130857229
